[2026-08-16 22:55:44] 监控启动：CPU≤60% GPU≤95%（间隔 10s）
[2026-08-16 22:56:40] CPU 7.6% | GPU 18.0% 显存 1357MiB
[2026-08-16 23:46:22] CPU 8.2% | GPU 99.0% 显存 24052MiB  <== ALERT GPU 99.0%
[2026-08-16 23:46:33] CPU 11.2% | GPU 99.0% 显存 24052MiB  <== ALERT GPU 99.0%
[2026-08-16 23:46:44] CPU 9.3% | GPU 98.0% 显存 24057MiB  <== ALERT GPU 98.0%
[2026-08-16 23:46:55] CPU 8.0% | GPU 98.0% 显存 24052MiB  <== ALERT GPU 98.0%
[2026-08-16 23:47:06] CPU 9.1% | GPU 99.0% 显存 24052MiB  <== ALERT GPU 99.0%
[2026-08-16 23:47:17] CPU 5.1% | GPU 99.0% 显存 24052MiB  <== ALERT GPU 99.0%
[2026-08-16 23:47:28] CPU 9.1% | GPU 92.0% 显存 24052MiB
[2026-08-16 23:47:39] CPU 8.7% | GPU 99.0% 显存 24052MiB  <== ALERT GPU 99.0%
[2026-08-16 23:47:50] CPU 10.6% | GPU 99.0% 显存 24052MiB  <== ALERT GPU 99.0%
[2026-08-16 23:48:01] CPU 5.2% | GPU 98.0% 显存 24052MiB  <== ALERT GPU 98.0%
[2026-08-16 23:48:12] CPU 7.9% | GPU 99.0% 显存 24052MiB  <== ALERT GPU 99.0%
[2026-08-16 23:48:23] CPU 7.8% | GPU 99.0% 显存 24052MiB  <== ALERT GPU 99.0%
[2026-08-16 23:48:34] CPU 5.6% | GPU 99.0% 显存 24052MiB  <== ALERT GPU 99.0%
[2026-08-16 23:48:45] CPU 12.0% | GPU 99.0% 显存 24052MiB  <== ALERT GPU 99.0%
[2026-08-16 23:48:57] CPU 11.2% | GPU 99.0% 显存 24052MiB  <== ALERT GPU 99.0%
[2026-08-16 23:49:19] CPU 9.1% | GPU 98.0% 显存 24057MiB  <== ALERT GPU 98.0%
[2026-08-16 23:49:30] CPU 8.1% | GPU 99.0% 显存 24052MiB  <== ALERT GPU 99.0%
[2026-08-16 23:49:41] CPU 12.2% | GPU 99.0% 显存 24051MiB  <== ALERT GPU 99.0%
[2026-08-16 23:49:52] CPU 10.3% | GPU 99.0% 显存 24058MiB  <== ALERT GPU 99.0%
[2026-08-16 23:50:03] CPU 6.5% | GPU 99.0% 显存 24042MiB  <== ALERT GPU 99.0%
[2026-08-16 23:50:14] CPU 10.8% | GPU 98.0% 显存 24046MiB  <== ALERT GPU 98.0%
[2026-08-16 23:50:25] CPU 5.8% | GPU 100.0% 显存 24058MiB  <== ALERT GPU 100.0%
[2026-08-16 23:50:36] CPU 6.7% | GPU 99.0% 显存 24053MiB  <== ALERT GPU 99.0%
[2026-08-16 23:50:47] CPU 6.4% | GPU 99.0% 显存 24049MiB  <== ALERT GPU 99.0%
[2026-08-16 23:50:58] CPU 7.8% | GPU 98.0% 显存 24057MiB  <== ALERT GPU 98.0%
[2026-08-16 23:51:20] CPU 5.8% | GPU 99.0% 显存 24040MiB  <== ALERT GPU 99.0%
[2026-08-16 23:51:31] CPU 5.9% | GPU 100.0% 显存 24059MiB  <== ALERT GPU 100.0%
[2026-08-16 23:51:53] CPU 5.7% | GPU 17.0% 显存 336MiB
[2026-08-16 23:52:59] CPU 3.6% | GPU 17.0% 显存 337MiB
[2026-08-16 23:54:06] CPU 4.4% | GPU 18.0% 显存 337MiB
[2026-08-16 23:55:12] CPU 11.1% | GPU 20.0% 显存 404MiB
[2026-08-16 23:56:18] CPU 6.4% | GPU 18.0% 显存 400MiB
[2026-08-16 23:57:25] CPU 7.1% | GPU 18.0% 显存 401MiB
[2026-08-16 23:58:31] CPU 5.0% | GPU 18.0% 显存 401MiB
[2026-08-16 23:59:37] CPU 5.6% | GPU 18.0% 显存 402MiB
[2026-08-17 00:00:43] CPU 4.7% | GPU 18.0% 显存 383MiB
[2026-08-17 00:01:50] CPU 5.9% | GPU 17.0% 显存 383MiB
[2026-08-17 00:02:56] CPU 6.0% | GPU 18.0% 显存 384MiB
[2026-08-17 00:04:02] CPU 5.2% | GPU 9.0% 显存 389MiB
[2026-08-17 00:05:08] CPU 6.7% | GPU 9.0% 显存 385MiB
[2026-08-17 00:06:15] CPU 5.4% | GPU 8.0% 显存 384MiB
[2026-08-17 00:07:21] CPU 5.9% | GPU 11.0% 显存 384MiB
[2026-08-17 00:08:27] CPU 8.1% | GPU 9.0% 显存 389MiB
[2026-08-17 00:09:34] CPU 7.3% | GPU 9.0% 显存 384MiB
[2026-08-17 00:10:40] CPU 5.4% | GPU 9.0% 显存 383MiB
[2026-08-17 00:11:46] CPU 4.4% | GPU 9.0% 显存 378MiB
[2026-08-17 00:12:52] CPU 10.7% | GPU 11.0% 显存 384MiB
[2026-08-17 00:13:59] CPU 11.0% | GPU 9.0% 显存 382MiB
[2026-08-17 00:15:05] CPU 3.0% | GPU 9.0% 显存 383MiB
[2026-08-17 00:16:11] CPU 10.8% | GPU 9.0% 显存 387MiB
[2026-08-17 00:17:17] CPU 3.6% | GPU 9.0% 显存 385MiB
[2026-08-17 00:18:24] CPU 4.0% | GPU 8.0% 显存 377MiB
[2026-08-17 00:19:30] CPU 9.2% | GPU 10.0% 显存 377MiB
[2026-08-17 00:20:36] CPU 2.6% | GPU 8.0% 显存 377MiB
[2026-08-17 00:21:43] CPU 6.3% | GPU 8.0% 显存 382MiB
[2026-08-17 00:22:49] CPU 5.1% | GPU 9.0% 显存 377MiB
[2026-08-17 00:23:55] CPU 2.9% | GPU 9.0% 显存 388MiB
[2026-08-17 00:25:01] CPU 6.2% | GPU 9.0% 显存 382MiB
[2026-08-17 00:26:08] CPU 8.5% | GPU 8.0% 显存 388MiB
[2026-08-17 00:27:14] CPU 6.6% | GPU 11.0% 显存 376MiB
[2026-08-17 00:28:20] CPU 3.5% | GPU 11.0% 显存 383MiB
[2026-08-17 00:29:26] CPU 4.7% | GPU 11.0% 显存 388MiB
[2026-08-17 00:30:33] CPU 4.1% | GPU 11.0% 显存 383MiB
[2026-08-17 00:31:39] CPU 3.0% | GPU 10.0% 显存 382MiB
[2026-08-17 00:32:45] CPU 6.0% | GPU 11.0% 显存 383MiB
[2026-08-17 00:33:51] CPU 6.7% | GPU 9.0% 显存 382MiB
[2026-08-17 00:34:58] CPU 6.3% | GPU 12.0% 显存 383MiB
[2026-08-17 00:36:04] CPU 2.4% | GPU 9.0% 显存 383MiB
[2026-08-17 00:37:10] CPU 6.2% | GPU 10.0% 显存 383MiB
[2026-08-17 00:38:17] CPU 3.1% | GPU 9.0% 显存 383MiB
[2026-08-17 00:39:23] CPU 4.3% | GPU 11.0% 显存 372MiB
[2026-08-17 00:40:29] CPU 3.4% | GPU 9.0% 显存 382MiB
[2026-08-17 00:41:35] CPU 5.9% | GPU 9.0% 显存 382MiB
[2026-08-17 00:42:42] CPU 3.4% | GPU 10.0% 显存 383MiB
[2026-08-17 00:43:48] CPU 5.6% | GPU 11.0% 显存 382MiB
[2026-08-17 00:44:54] CPU 3.4% | GPU 9.0% 显存 382MiB
[2026-08-17 00:46:01] CPU 3.5% | GPU 9.0% 显存 388MiB
[2026-08-17 00:47:07] CPU 2.8% | GPU 11.0% 显存 383MiB
[2026-08-17 00:48:13] CPU 6.3% | GPU 11.0% 显存 383MiB
[2026-08-17 00:49:19] CPU 2.1% | GPU 9.0% 显存 383MiB
[2026-08-17 00:50:26] CPU 3.2% | GPU 9.0% 显存 388MiB
[2026-08-17 00:51:32] CPU 3.7% | GPU 10.0% 显存 383MiB
[2026-08-17 00:52:38] CPU 6.0% | GPU 9.0% 显存 383MiB
[2026-08-17 00:53:44] CPU 4.9% | GPU 9.0% 显存 383MiB
[2026-08-17 00:54:51] CPU 4.9% | GPU 9.0% 显存 383MiB
[2026-08-17 00:55:57] CPU 6.3% | GPU 8.0% 显存 382MiB
[2026-08-17 00:57:03] CPU 7.5% | GPU 9.0% 显存 388MiB
[2026-08-17 00:58:09] CPU 5.4% | GPU 9.0% 显存 385MiB
[2026-08-17 00:59:16] CPU 3.1% | GPU 10.0% 显存 383MiB
[2026-08-17 01:00:22] CPU 7.3% | GPU 8.0% 显存 383MiB
[2026-08-17 01:01:28] CPU 6.7% | GPU 9.0% 显存 384MiB
[2026-08-17 01:02:35] CPU 8.6% | GPU 7.0% 显存 383MiB
[2026-08-17 01:03:41] CPU 6.2% | GPU 9.0% 显存 388MiB
[2026-08-17 01:04:47] CPU 6.1% | GPU 11.0% 显存 388MiB
[2026-08-17 01:05:53] CPU 10.2% | GPU 8.0% 显存 383MiB
[2026-08-17 01:07:00] CPU 5.7% | GPU 8.0% 显存 383MiB
[2026-08-17 01:08:06] CPU 3.8% | GPU 11.0% 显存 383MiB
[2026-08-17 01:09:12] CPU 3.9% | GPU 11.0% 显存 382MiB
[2026-08-17 01:10:18] CPU 8.4% | GPU 9.0% 显存 376MiB
[2026-08-17 01:11:25] CPU 5.5% | GPU 10.0% 显存 377MiB
[2026-08-17 01:12:31] CPU 6.0% | GPU 9.0% 显存 382MiB
[2026-08-17 01:13:37] CPU 6.2% | GPU 11.0% 显存 382MiB
[2026-08-17 01:14:44] CPU 6.8% | GPU 9.0% 显存 377MiB
[2026-08-17 01:15:50] CPU 5.8% | GPU 10.0% 显存 383MiB
[2026-08-17 01:16:56] CPU 5.0% | GPU 9.0% 显存 388MiB
[2026-08-17 01:18:02] CPU 8.2% | GPU 12.0% 显存 387MiB
[2026-08-17 01:19:09] CPU 7.8% | GPU 8.0% 显存 377MiB
[2026-08-17 01:20:15] CPU 4.8% | GPU 12.0% 显存 384MiB
[2026-08-17 01:21:21] CPU 2.8% | GPU 9.0% 显存 378MiB
[2026-08-17 01:22:27] CPU 4.4% | GPU 12.0% 显存 383MiB
[2026-08-17 01:23:34] CPU 3.2% | GPU 9.0% 显存 377MiB
[2026-08-17 01:24:40] CPU 4.4% | GPU 9.0% 显存 388MiB
[2026-08-17 01:25:46] CPU 5.6% | GPU 9.0% 显存 383MiB
[2026-08-17 01:26:52] CPU 6.7% | GPU 10.0% 显存 383MiB
[2026-08-17 01:27:59] CPU 3.7% | GPU 9.0% 显存 388MiB
[2026-08-17 01:29:05] CPU 5.4% | GPU 10.0% 显存 383MiB
[2026-08-17 01:30:11] CPU 4.9% | GPU 8.0% 显存 383MiB
[2026-08-17 01:31:18] CPU 3.7% | GPU 9.0% 显存 383MiB
[2026-08-17 01:32:24] CPU 8.1% | GPU 9.0% 显存 382MiB
[2026-08-17 01:33:30] CPU 6.2% | GPU 9.0% 显存 383MiB
[2026-08-17 01:34:36] CPU 3.4% | GPU 10.0% 显存 383MiB
[2026-08-17 01:35:43] CPU 7.7% | GPU 10.0% 显存 382MiB
[2026-08-17 01:36:49] CPU 8.8% | GPU 10.0% 显存 383MiB
[2026-08-17 01:37:55] CPU 6.3% | GPU 10.0% 显存 383MiB
[2026-08-17 01:39:02] CPU 3.1% | GPU 9.0% 显存 383MiB
[2026-08-17 01:40:08] CPU 4.2% | GPU 9.0% 显存 384MiB
[2026-08-17 01:41:14] CPU 2.9% | GPU 10.0% 显存 382MiB
[2026-08-17 01:42:20] CPU 5.7% | GPU 8.0% 显存 383MiB
[2026-08-17 01:43:27] CPU 7.2% | GPU 10.0% 显存 383MiB
[2026-08-17 01:44:33] CPU 7.1% | GPU 9.0% 显存 383MiB
[2026-08-17 01:45:39] CPU 4.2% | GPU 9.0% 显存 382MiB
[2026-08-17 01:46:45] CPU 3.5% | GPU 10.0% 显存 378MiB
[2026-08-17 01:47:52] CPU 6.8% | GPU 11.0% 显存 382MiB
[2026-08-17 01:48:58] CPU 5.0% | GPU 9.0% 显存 383MiB
[2026-08-17 01:50:04] CPU 4.4% | GPU 10.0% 显存 383MiB
[2026-08-17 01:51:11] CPU 5.0% | GPU 9.0% 显存 383MiB
[2026-08-17 01:52:17] CPU 5.5% | GPU 13.0% 显存 383MiB
[2026-08-17 01:53:23] CPU 8.1% | GPU 10.0% 显存 430MiB
[2026-08-17 01:54:29] CPU 2.5% | GPU 9.0% 显存 429MiB
[2026-08-17 01:55:36] CPU 8.1% | GPU 9.0% 显存 418MiB
[2026-08-17 01:56:42] CPU 3.0% | GPU 11.0% 显存 426MiB
[2026-08-17 01:57:48] CPU 3.7% | GPU 11.0% 显存 430MiB
[2026-08-17 01:58:54] CPU 3.1% | GPU 9.0% 显存 425MiB
[2026-08-17 02:00:01] CPU 7.5% | GPU 9.0% 显存 424MiB
[2026-08-17 02:01:07] CPU 8.3% | GPU 9.0% 显存 423MiB
[2026-08-17 02:02:13] CPU 5.0% | GPU 10.0% 显存 425MiB
[2026-08-17 02:03:20] CPU 8.4% | GPU 8.0% 显存 419MiB
[2026-08-17 02:04:26] CPU 11.7% | GPU 9.0% 显存 430MiB
[2026-08-17 02:05:32] CPU 8.5% | GPU 11.0% 显存 424MiB
[2026-08-17 02:06:38] CPU 2.6% | GPU 8.0% 显存 424MiB
[2026-08-17 02:07:45] CPU 3.5% | GPU 11.0% 显存 426MiB
[2026-08-17 02:08:51] CPU 7.3% | GPU 9.0% 显存 424MiB
[2026-08-17 02:09:57] CPU 4.9% | GPU 10.0% 显存 425MiB
[2026-08-17 02:11:03] CPU 6.2% | GPU 10.0% 显存 419MiB
[2026-08-17 02:12:10] CPU 5.3% | GPU 7.0% 显存 425MiB
[2026-08-17 02:13:16] CPU 3.7% | GPU 9.0% 显存 425MiB
[2026-08-17 02:14:22] CPU 5.0% | GPU 9.0% 显存 425MiB
[2026-08-17 02:15:28] CPU 8.5% | GPU 9.0% 显存 429MiB
[2026-08-17 02:16:35] CPU 4.3% | GPU 9.0% 显存 423MiB
[2026-08-17 02:17:41] CPU 3.1% | GPU 11.0% 显存 419MiB
[2026-08-17 02:18:47] CPU 2.4% | GPU 9.0% 显存 424MiB
[2026-08-17 02:19:53] CPU 5.2% | GPU 8.0% 显存 428MiB
[2026-08-17 02:21:00] CPU 6.3% | GPU 9.0% 显存 429MiB
[2026-08-17 02:22:06] CPU 12.5% | GPU 10.0% 显存 424MiB
[2026-08-17 02:23:12] CPU 7.1% | GPU 9.0% 显存 425MiB
[2026-08-17 02:24:19] CPU 3.7% | GPU 9.0% 显存 425MiB
[2026-08-17 02:25:25] CPU 7.9% | GPU 9.0% 显存 425MiB
[2026-08-17 02:26:31] CPU 3.3% | GPU 10.0% 显存 425MiB
[2026-08-17 02:27:37] CPU 5.0% | GPU 10.0% 显存 424MiB
[2026-08-17 02:28:44] CPU 3.1% | GPU 10.0% 显存 425MiB
[2026-08-17 02:29:50] CPU 6.4% | GPU 9.0% 显存 425MiB
[2026-08-17 02:30:56] CPU 3.9% | GPU 11.0% 显存 423MiB
[2026-08-17 02:32:03] CPU 5.8% | GPU 9.0% 显存 424MiB
[2026-08-17 02:33:09] CPU 4.2% | GPU 11.0% 显存 424MiB
[2026-08-17 02:34:15] CPU 5.1% | GPU 12.0% 显存 424MiB
[2026-08-17 02:35:21] CPU 2.5% | GPU 10.0% 显存 424MiB
[2026-08-17 02:36:28] CPU 9.0% | GPU 8.0% 显存 424MiB
[2026-08-17 02:37:34] CPU 8.5% | GPU 13.0% 显存 424MiB
[2026-08-17 02:38:40] CPU 4.8% | GPU 9.0% 显存 424MiB
[2026-08-17 02:39:46] CPU 6.4% | GPU 11.0% 显存 424MiB
[2026-08-17 02:40:53] CPU 3.8% | GPU 8.0% 显存 418MiB
[2026-08-17 02:41:59] CPU 4.4% | GPU 11.0% 显存 430MiB
[2026-08-17 02:43:05] CPU 3.6% | GPU 9.0% 显存 425MiB
[2026-08-17 02:44:11] CPU 8.3% | GPU 12.0% 显存 424MiB
[2026-08-17 02:45:18] CPU 7.8% | GPU 11.0% 显存 424MiB
[2026-08-17 02:46:24] CPU 6.8% | GPU 11.0% 显存 424MiB
[2026-08-17 02:47:30] CPU 2.6% | GPU 10.0% 显存 423MiB
[2026-08-17 02:48:37] CPU 3.7% | GPU 13.0% 显存 419MiB
[2026-08-17 02:49:43] CPU 2.9% | GPU 9.0% 显存 425MiB
[2026-08-17 02:50:49] CPU 2.7% | GPU 9.0% 显存 429MiB
[2026-08-17 02:51:55] CPU 6.4% | GPU 10.0% 显存 424MiB
[2026-08-17 02:53:02] CPU 4.0% | GPU 11.0% 显存 429MiB
[2026-08-17 02:54:08] CPU 6.0% | GPU 9.0% 显存 418MiB
[2026-08-17 02:55:14] CPU 6.7% | GPU 10.0% 显存 424MiB
[2026-08-17 02:56:20] CPU 5.7% | GPU 10.0% 显存 424MiB
[2026-08-17 02:57:27] CPU 3.6% | GPU 9.0% 显存 424MiB
[2026-08-17 02:58:33] CPU 4.7% | GPU 10.0% 显存 424MiB
[2026-08-17 02:59:39] CPU 6.9% | GPU 9.0% 显存 424MiB
[2026-08-17 03:00:45] CPU 2.9% | GPU 13.0% 显存 425MiB
[2026-08-17 03:01:52] CPU 5.5% | GPU 9.0% 显存 424MiB
[2026-08-17 03:02:58] CPU 4.4% | GPU 9.0% 显存 424MiB
[2026-08-17 03:04:04] CPU 3.7% | GPU 9.0% 显存 425MiB
[2026-08-17 03:05:11] CPU 4.1% | GPU 10.0% 显存 424MiB
[2026-08-17 03:06:17] CPU 9.5% | GPU 10.0% 显存 418MiB
[2026-08-17 03:07:23] CPU 7.4% | GPU 10.0% 显存 424MiB
[2026-08-17 03:08:29] CPU 5.2% | GPU 9.0% 显存 424MiB
[2026-08-17 03:09:36] CPU 6.3% | GPU 11.0% 显存 419MiB
[2026-08-17 03:10:42] CPU 11.4% | GPU 8.0% 显存 419MiB
[2026-08-17 03:11:48] CPU 3.7% | GPU 9.0% 显存 429MiB
[2026-08-17 03:12:54] CPU 7.1% | GPU 9.0% 显存 424MiB
[2026-08-17 03:14:01] CPU 3.9% | GPU 12.0% 显存 424MiB
[2026-08-17 03:15:07] CPU 6.4% | GPU 9.0% 显存 430MiB
[2026-08-17 03:16:13] CPU 2.7% | GPU 11.0% 显存 425MiB
[2026-08-17 03:17:20] CPU 9.3% | GPU 9.0% 显存 423MiB
[2026-08-17 03:18:26] CPU 5.9% | GPU 10.0% 显存 429MiB
[2026-08-17 03:19:32] CPU 4.0% | GPU 11.0% 显存 428MiB
[2026-08-17 03:20:38] CPU 3.5% | GPU 11.0% 显存 427MiB
[2026-08-17 03:21:45] CPU 3.2% | GPU 7.0% 显存 426MiB
[2026-08-17 03:22:51] CPU 2.6% | GPU 10.0% 显存 425MiB
[2026-08-17 03:23:57] CPU 4.6% | GPU 11.0% 显存 310MiB
[2026-08-17 03:25:03] CPU 3.4% | GPU 16.0% 显存 311MiB
[2026-08-17 03:26:10] CPU 2.8% | GPU 8.0% 显存 312MiB
[2026-08-17 03:27:16] CPU 4.9% | GPU 14.0% 显存 311MiB
[2026-08-17 03:28:22] CPU 6.8% | GPU 9.0% 显存 311MiB
[2026-08-17 03:29:29] CPU 5.2% | GPU 11.0% 显存 312MiB
[2026-08-17 03:30:35] CPU 5.1% | GPU 9.0% 显存 311MiB
[2026-08-17 03:31:41] CPU 6.8% | GPU 9.0% 显存 312MiB
[2026-08-17 03:32:47] CPU 3.0% | GPU 7.0% 显存 306MiB
[2026-08-17 03:33:54] CPU 4.3% | GPU 10.0% 显存 311MiB
[2026-08-17 03:35:00] CPU 7.6% | GPU 9.0% 显存 311MiB
[2026-08-17 03:36:06] CPU 4.8% | GPU 10.0% 显存 310MiB
[2026-08-17 03:37:13] CPU 3.8% | GPU 9.0% 显存 306MiB
[2026-08-17 03:38:19] CPU 7.7% | GPU 12.0% 显存 300MiB
[2026-08-17 03:39:25] CPU 8.3% | GPU 9.0% 显存 311MiB
[2026-08-17 03:40:31] CPU 2.0% | GPU 10.0% 显存 311MiB
[2026-08-17 03:41:38] CPU 6.6% | GPU 10.0% 显存 311MiB
[2026-08-17 03:42:44] CPU 3.6% | GPU 9.0% 显存 311MiB
[2026-08-17 03:43:50] CPU 2.5% | GPU 10.0% 显存 311MiB
[2026-08-17 03:44:56] CPU 9.8% | GPU 13.0% 显存 311MiB
[2026-08-17 03:46:03] CPU 3.5% | GPU 11.0% 显存 311MiB
[2026-08-17 03:47:09] CPU 11.3% | GPU 10.0% 显存 316MiB
[2026-08-17 03:48:15] CPU 6.4% | GPU 10.0% 显存 316MiB
[2026-08-17 03:49:22] CPU 4.6% | GPU 13.0% 显存 313MiB
[2026-08-17 03:50:28] CPU 2.9% | GPU 15.0% 显存 306MiB
[2026-08-17 03:51:34] CPU 7.5% | GPU 9.0% 显存 313MiB
[2026-08-17 03:52:40] CPU 2.0% | GPU 13.0% 显存 306MiB
[2026-08-17 03:53:47] CPU 8.4% | GPU 11.0% 显存 306MiB
[2026-08-17 03:54:53] CPU 4.8% | GPU 13.0% 显存 311MiB
[2026-08-17 03:55:59] CPU 1.7% | GPU 9.0% 显存 312MiB
[2026-08-17 03:57:05] CPU 9.5% | GPU 16.0% 显存 316MiB
[2026-08-17 03:58:12] CPU 3.1% | GPU 10.0% 显存 307MiB
[2026-08-17 03:59:18] CPU 5.6% | GPU 13.0% 显存 305MiB
[2026-08-17 04:00:24] CPU 2.1% | GPU 12.0% 显存 312MiB
[2026-08-17 04:01:31] CPU 3.2% | GPU 13.0% 显存 312MiB
[2026-08-17 04:02:37] CPU 7.2% | GPU 10.0% 显存 311MiB
[2026-08-17 04:03:43] CPU 5.5% | GPU 12.0% 显存 316MiB
[2026-08-17 04:04:49] CPU 6.1% | GPU 12.0% 显存 306MiB
[2026-08-17 04:05:56] CPU 6.0% | GPU 10.0% 显存 306MiB
[2026-08-17 04:07:02] CPU 2.1% | GPU 13.0% 显存 311MiB
[2026-08-17 04:08:08] CPU 6.7% | GPU 11.0% 显存 306MiB
[2026-08-17 04:09:15] CPU 4.3% | GPU 9.0% 显存 311MiB
[2026-08-17 04:10:21] CPU 4.5% | GPU 15.0% 显存 301MiB
[2026-08-17 04:11:27] CPU 6.2% | GPU 13.0% 显存 312MiB
[2026-08-17 04:12:33] CPU 6.4% | GPU 9.0% 显存 317MiB
[2026-08-17 04:13:40] CPU 5.5% | GPU 7.0% 显存 306MiB
[2026-08-17 04:14:46] CPU 5.6% | GPU 11.0% 显存 312MiB
[2026-08-17 04:15:52] CPU 3.1% | GPU 10.0% 显存 316MiB
[2026-08-17 04:16:58] CPU 8.4% | GPU 11.0% 显存 311MiB
[2026-08-17 04:18:05] CPU 9.3% | GPU 10.0% 显存 312MiB
[2026-08-17 04:19:11] CPU 2.1% | GPU 10.0% 显存 312MiB
[2026-08-17 04:20:17] CPU 8.1% | GPU 10.0% 显存 306MiB
[2026-08-17 04:21:24] CPU 5.6% | GPU 10.0% 显存 313MiB
[2026-08-17 04:22:30] CPU 7.3% | GPU 12.0% 显存 312MiB
[2026-08-17 04:23:36] CPU 7.5% | GPU 11.0% 显存 311MiB
[2026-08-17 04:24:42] CPU 3.9% | GPU 11.0% 显存 310MiB
[2026-08-17 04:25:49] CPU 6.1% | GPU 8.0% 显存 311MiB
[2026-08-17 04:26:55] CPU 6.4% | GPU 10.0% 显存 311MiB
[2026-08-17 04:28:01] CPU 2.9% | GPU 10.0% 显存 311MiB
[2026-08-17 04:29:07] CPU 2.9% | GPU 10.0% 显存 311MiB
[2026-08-17 04:30:14] CPU 2.4% | GPU 10.0% 显存 305MiB
[2026-08-17 04:31:20] CPU 3.3% | GPU 12.0% 显存 312MiB
[2026-08-17 04:32:26] CPU 10.4% | GPU 7.0% 显存 312MiB
[2026-08-17 04:33:33] CPU 2.6% | GPU 17.0% 显存 312MiB
[2026-08-17 04:34:39] CPU 5.6% | GPU 10.0% 显存 311MiB
[2026-08-17 04:35:45] CPU 11.3% | GPU 11.0% 显存 311MiB
[2026-08-17 04:36:51] CPU 5.2% | GPU 10.0% 显存 307MiB
[2026-08-17 04:37:58] CPU 5.2% | GPU 15.0% 显存 311MiB
[2026-08-17 04:39:04] CPU 7.2% | GPU 10.0% 显存 316MiB
[2026-08-17 04:40:10] CPU 8.8% | GPU 16.0% 显存 307MiB
[2026-08-17 04:41:16] CPU 4.0% | GPU 9.0% 显存 311MiB
[2026-08-17 04:42:23] CPU 3.8% | GPU 15.0% 显存 312MiB
[2026-08-17 04:43:29] CPU 3.6% | GPU 11.0% 显存 311MiB
[2026-08-17 04:44:35] CPU 8.1% | GPU 10.0% 显存 312MiB
[2026-08-17 04:45:42] CPU 5.4% | GPU 13.0% 显存 312MiB
[2026-08-17 04:46:48] CPU 5.5% | GPU 17.0% 显存 311MiB
[2026-08-17 04:47:54] CPU 7.2% | GPU 9.0% 显存 311MiB
[2026-08-17 04:49:00] CPU 4.2% | GPU 13.0% 显存 306MiB
[2026-08-17 04:50:07] CPU 4.3% | GPU 11.0% 显存 312MiB
[2026-08-17 04:51:13] CPU 5.7% | GPU 9.0% 显存 306MiB
[2026-08-17 04:52:19] CPU 9.5% | GPU 10.0% 显存 301MiB
[2026-08-17 04:53:25] CPU 3.5% | GPU 13.0% 显存 311MiB
[2026-08-17 04:54:32] CPU 8.8% | GPU 9.0% 显存 316MiB
[2026-08-17 04:55:38] CPU 8.3% | GPU 14.0% 显存 311MiB
[2026-08-17 04:56:44] CPU 8.7% | GPU 13.0% 显存 311MiB
[2026-08-17 04:57:51] CPU 4.0% | GPU 10.0% 显存 301MiB
[2026-08-17 04:58:57] CPU 8.2% | GPU 10.0% 显存 311MiB
[2026-08-17 05:00:03] CPU 2.7% | GPU 13.0% 显存 312MiB
[2026-08-17 05:01:10] CPU 3.3% | GPU 10.0% 显存 312MiB
[2026-08-17 05:02:16] CPU 6.0% | GPU 7.0% 显存 312MiB
[2026-08-17 05:03:22] CPU 2.4% | GPU 11.0% 显存 307MiB
[2026-08-17 05:04:28] CPU 3.9% | GPU 10.0% 显存 307MiB
[2026-08-17 05:05:35] CPU 4.0% | GPU 7.0% 显存 311MiB
[2026-08-17 05:06:41] CPU 4.5% | GPU 10.0% 显存 312MiB
[2026-08-17 05:07:47] CPU 4.9% | GPU 9.0% 显存 312MiB
[2026-08-17 05:08:54] CPU 6.2% | GPU 10.0% 显存 311MiB
[2026-08-17 05:10:00] CPU 7.8% | GPU 9.0% 显存 301MiB
[2026-08-17 05:11:06] CPU 9.5% | GPU 10.0% 显存 318MiB
[2026-08-17 05:12:12] CPU 9.1% | GPU 15.0% 显存 311MiB
[2026-08-17 05:13:19] CPU 2.1% | GPU 11.0% 显存 312MiB
[2026-08-17 05:14:25] CPU 5.4% | GPU 11.0% 显存 312MiB
[2026-08-17 05:15:31] CPU 11.5% | GPU 9.0% 显存 311MiB
[2026-08-17 05:16:37] CPU 5.6% | GPU 12.0% 显存 312MiB
[2026-08-17 05:17:44] CPU 5.9% | GPU 13.0% 显存 312MiB
[2026-08-17 05:18:50] CPU 2.0% | GPU 13.0% 显存 312MiB
[2026-08-17 05:19:56] CPU 9.0% | GPU 12.0% 显存 312MiB
[2026-08-17 05:21:03] CPU 7.4% | GPU 12.0% 显存 311MiB
[2026-08-17 05:22:09] CPU 4.7% | GPU 8.0% 显存 305MiB
[2026-08-17 05:23:15] CPU 9.0% | GPU 10.0% 显存 312MiB
[2026-08-17 05:24:21] CPU 6.3% | GPU 10.0% 显存 312MiB
[2026-08-17 05:25:28] CPU 3.6% | GPU 16.0% 显存 311MiB
[2026-08-17 05:26:34] CPU 6.8% | GPU 13.0% 显存 311MiB
[2026-08-17 05:27:40] CPU 3.7% | GPU 10.0% 显存 312MiB
[2026-08-17 05:28:47] CPU 4.7% | GPU 12.0% 显存 306MiB
[2026-08-17 05:29:53] CPU 3.9% | GPU 18.0% 显存 311MiB
[2026-08-17 05:30:59] CPU 5.9% | GPU 11.0% 显存 312MiB
[2026-08-17 05:32:05] CPU 6.6% | GPU 10.0% 显存 311MiB
[2026-08-17 05:33:12] CPU 7.3% | GPU 10.0% 显存 312MiB
